,Ids,Dice_1,Dice_2,Hausdorff95_1,Hausdorff95_2,Sensitivity_1,Sensitivity_2,Specificity_1,Specificity_2,Surface_dice_1,Surface_dice_2,Precision_1,Precision_2
0,423_18,0.8991515071478094,0.9991373406448227,3.605551275463989,0.0,0.9268697759263796,0.9988818168122078,0.9988818168122078,0.9268697759263796,0.7102507719563385,0.9857194436659616,0.8730429430546117,0.9993929952419279
0,1159_18_4,0.9131645924768031,0.9987694888906118,5.196152422706632,0.0,0.8747082130351987,0.9993921185464313,0.9993921185464313,0.8747082130351987,0.6672070320720741,0.9797713716648767,0.9551579282761627,0.9981476345587341
0,Patient_127515,0.8174870339563558,0.9978867662004961,43.23193264243457,1.0,0.8656801483922446,0.9972439559807458,0.9972439559807458,0.8656801483922446,0.40453314628558124,0.9631930925834734,0.774376848135411,0.9985304056486299
0,608_18_4,0.8485810726340792,0.999318632246494,8.06225774829855,0.0,0.7777039413382218,0.9997286242340473,0.9997286242340473,0.7777039413382218,0.6063476293239461,0.9884284693793183,0.9336726272352132,0.998908976399206
0,Patient_108314,0.7745412915003558,0.9979409875607572,9.433981132056603,0.0,0.6582277149618722,0.9995540548572528,0.9995540548572528,0.6582277149618722,0.323166309364906,0.9682001971312068,0.9407847263980758,0.9963331181698768
0,Patient_1000314,0.763109322521105,0.9955327976190137,23.388031127053,2.449489742783178,0.6868266538851185,0.9976222502121929,0.9976222502121929,0.6868266538851185,0.2786720009480812,0.9411747101500619,0.8584538300247802,0.9934520791681414
0,1746_18_4,0.9046793760831889,0.999715776898571,2.8284271247461903,0.0,0.9086161879895561,0.9997028615054889,0.9997028615054889,0.9086161879895561,0.7625088418319319,0.9954248547049072,0.9007765314926661,0.9997286926253712
0,1799_18,0.8803030638693813,0.9993917500228812,5.385164807134504,0.0,0.8921819569805559,0.9993241373689672,0.9993241373689672,0.8921819569805559,0.6757538615548172,0.9895016008693865,0.8687363358111062,0.9994593718265397
0,746_19_4,0.8944338959738065,0.9992031475052852,3.3166247903554,0.0,0.9936388247604179,0.9984506851819128,0.9984506851819128,0.9936388247604179,0.6649562038757746,0.9861620870381541,0.8132399918439476,0.9999567448402975
0,971_18_4,0.8899184231621634,0.9994745422530377,4.242640687119285,0.0,0.8391134231470366,0.9997634812853019,0.9997634812853019,0.8391134231470366,0.6767575512750102,0.9910596330916626,0.9472719971891783,0.9991857701835499
0,Patient_104316,0.5741546590883861,0.9956594980854088,33.13608305156178,1.4142135623730951,0.9329521267000974,0.991771824192381,0.991771824192381,0.9329521267000974,0.276902330847257,0.9600260928115555,0.414676971922454,0.9995777707248462
0,Patient_129415,0.767487287004421,0.9959302139390002,12.806248474865697,2.8284271247461903,0.6515344137610825,0.9990423094142002,0.9990423094142002,0.6515344137610825,0.2535351801189962,0.9433278645663676,0.9336475247524753,0.9928374470985883
0,Patient_30614,0.8686527976082102,0.9992278461210604,4.898979485566356,0.0,0.8361774744027304,0.9994560388199186,0.9994560388199186,0.8361774744027304,0.6541867556671586,0.9869372931387773,0.9037525921199553,0.9989997575989136
0,Patient_144116,0.8857602320741629,0.9995927514021019,3.0,0.0,0.9045855606363109,0.9995185988540337,0.9995185988540337,0.9045855606363109,0.6718485714061571,0.9924058403172357,0.867702477296596,0.9996669149534839
0,204_19_4,0.8246976926777213,0.9982062377889942,7.0710678118654755,1.0,0.9324805881690986,0.9970270194822052,0.9970270194822052,0.9324805881690986,0.5406412101670307,0.9712877630081725,0.7392498166174343,0.99938824880329
0,1258_18,0.93503580764412,0.9995261384833205,2.23606797749979,0.0,0.9749060589933395,0.9992280616508495,0.9992280616508495,0.9749060589933395,0.7921148451164662,0.992704230872728,0.8982985362954157,0.9998243932057325
0,Patient_40714,0.8785440022515429,0.9989763801628632,4.58257569495584,0.0,0.8294068525735108,0.9994754188173892,0.9994754188173892,0.8294068525735108,0.5644000920766955,0.9818931303122066,0.9338699337559655,0.998477839600217
0,409_19_4,0.8979880123622515,0.9985146368104613,9.0,1.0,0.8475573823624738,0.999380476701966,0.999380476701966,0.8475573823624738,0.576120288235736,0.9737913188877226,0.9547996813489561,0.9976502959071664
0,142_19_4,0.8884182953727263,0.9980483853863618,5.385164807134504,1.0,0.8604985799936888,0.9986150942750768,0.9986150942750768,0.8604985799936888,0.5651386727859304,0.9680654736765035,0.9182105312779899,0.9974823193415486
0,Patient_158716,0.6571327989288827,0.9966401667887915,13.601470508735444,1.4142135623730951,0.9000268744961032,0.9940114451146526,0.9940114451146526,0.9000268744961032,0.3651878064748706,0.9592256893689302,0.5174786402472278,0.9992828289472192
0,688_18,0.8466573717418532,0.9992697241168743,12.449899597988733,0.0,0.9789338506516572,0.9986271004985604,0.9986271004985604,0.9789338506516572,0.5133484907279584,0.9856975623074765,0.745872801082544,0.9999131753334614
0,214_17,0.8325162106594971,0.9994645232765512,5.385164807134504,0.0,0.7618435017528061,0.9997610405503845,0.9997610405503845,0.7618435017528061,0.5853288147746007,0.9904574726513881,0.9176415898349732,0.9991681818375846
0,Patient_108816,0.8640623098454424,0.9986735049277451,6.164414002968976,0.0,0.7794937211806899,0.9997318950165194,0.9997318950165194,0.7794937211806899,0.5042723073095287,0.9763571166200649,0.9692139681218961,0.9976173534489907
0,1034_18_4,0.9099289996685982,0.9989840767711289,7.681145747868608,0.0,0.9115768081531636,0.9989637092074477,0.9989637092074477,0.9115768081531636,0.7023015583939252,0.9825770325420828,0.9082871377447197,0.999004445165363
0,Patient_113016,0.8134020298581582,0.9979577285130925,5.916079783099616,1.0,0.8808088729554111,0.9971225536671516,0.9971225536671516,0.8808088729554111,0.39369208105328174,0.9646509736677796,0.7555788340669268,0.9987943035916131
0,558_18_4,0.9218486948200394,0.9995029065314363,2.8284271247461903,0.0,0.9263632154432454,0.9994719250086171,0.9994719250086171,0.9263632154432454,0.7577208936047217,0.9920413260538855,0.9173779627539503,0.9995338899750386
0,1702_18,0.8014886028841681,0.9996408725321909,5.0,0.0,0.8434725848563969,0.9995508646108691,0.9995508646108691,0.8434725848563969,0.540969078251578,0.9928291942161802,0.7634859675036928,0.999730896665105
0,Patient_133916,0.5492300167484326,0.9965675872021665,18.547236990991408,0.0,0.884117099706535,0.9937015021347416,0.9937015021347416,0.884117099706535,0.3416542561259365,0.9707352073085151,0.398344531040043,0.9994502531133365
0,1668_18_4,0.7265567983163326,0.9990947391878477,11.313708498984761,0.0,0.600308512130136,0.9997908313273945,0.9997908313273945,0.600308512130136,0.511596831900434,0.9887936564832969,0.9200481430536451,0.9983996156651921
0,1275_19_4,0.7889490418492738,0.9994483828025702,5.385164807134504,0.0,0.8524209646720208,0.9992539122450348,0.9992539122450348,0.8524209646720208,0.6347399367889661,0.9901312614430853,0.7342744031671132,0.9996429290689097
0,518_19,0.7529276019473488,0.9986252899457848,16.15549442140351,0.0,0.8952296139405026,0.9977428562040284,0.9977428562040284,0.8952296139405026,0.5490084185488812,0.9845010844022515,0.649660279810665,0.9995092859710687
0,18_19_4,0.8344749671759066,0.9990841744637792,15.297058540778355,0.0,0.7350415090279895,0.9998325110859966,0.9998325110859966,0.7350415090279895,0.5589552708923583,0.983298000620572,0.9650188323917137,0.9983369572067814
0,660_18_4,0.8176476513447268,0.9993896530057651,9.16515138991168,0.0,0.7366669691744563,0.9997575026619058,0.9997575026619058,0.7366669691744563,0.5297483544531041,0.988988458487367,0.9186314082009883,0.999022073942444
0,423_19,0.8673977868259677,0.9992461303564241,4.69041575982343,0.0,0.9163945407351587,0.9989424821074414,0.9989424821074414,0.9163945407351587,0.5906271026259916,0.9864601270767759,0.823374522748218,0.9995499632612722
0,Patient_65516,0.7960408929950943,0.9970449962681083,8.660254037844387,1.4142135623730951,0.747127367483493,0.99799161729402,0.99799161729402,0.747127367483493,0.2984778220215348,0.9571668135032868,0.8518077142569405,0.9961001693298235
0,Patient_84116,0.7312275650067609,0.9984437174520001,8.48528137423857,0.0,0.9382161312064704,0.9971698732023536,0.9971698732023536,0.9382161312064704,0.35929446718747543,0.9779477976512205,0.5990627689757404,0.9997208204337333
0,Patient_115615,0.6378174976481655,0.9979400186369879,12.041594578792296,0.0,0.5995531974308852,0.9983023984467481,0.9983023984467481,0.5995531974308852,0.24628050864273718,0.9743861067516979,0.6812989210916014,0.99757790181663
0,1164_18,0.8843907316131975,0.9996296980688061,4.123105625617661,0.0,0.9105356304402789,0.9995377690649756,0.9995377690649756,0.9105356304402789,0.6915030929675497,0.99360979292461,0.8597053607966171,0.9997216439838915
